customer_id,first_name,last_name,email,status,signup_date,amount,updated_at,region,source_system
C37699,Daniel,Wilson,daniel.wilson@company.com,PENDING,2022-04-12,3776.98,2022-08-31 00:00:00,WEST,ERP
C37700,James,Thompson,,PENDING,2020-11-24,771.83,2021-12-23 00:00:00,EAST,ERP
C37701,Benjamin,Rodriguez,benjamin.rodriguez@delta.io,ACTIVE,2021-01-28,666.82,2021-06-28 00:00:00,SOUTH,WEB
,,Guest,,SUSPENDED,2023-11-12,-1291.55,2022-07-21 00:00:00,EAST,POS
C37703,Ethan,Taylor,ethan.taylor@company.com,ACTIVE,2023-10-05,-67.58,2023-12-02 00:00:00,EAST,WEB
C37704,Benjamin,Martinez,benjamin.martinez@retailgroup.net,PENDING,2021-02-22,2514.11,2021-06-10 00:00:00,EAST,POS
C37705,Leo,Taylor,leo.taylor@retailgroup.net,INACTIVE,2021-01-10,492.24,2021-02-18 00:00:00,WEST,POS
C37706,Michael,Walker,michael.walker@example.org,PENDING,2024-01-02,2626.2,2024-04-29 00:00:00,EAST,CRM
C37707,Henry,Taylor,henry.taylor@retailgroup.net,ACTIVE,2021-12-15,568.54,2022-03-03 00:00:00,SOUTH,POS
C01709,Jacob,Jones,invalid-email,INACTIVE,2020-01-31,1930.01,2023-07-25 00:00:00,EAST,WEB
,,Guest,,BLOCKED,2021-05-31,-1373.12,2025-07-17 00:00:00,NORTH,WEB
C37710,Mason,Garcia,mason.garcia@example.org,PENDING,2021-07-22,1517.76,2021-09-30 00:00:00,SOUTH,WEB
C37711,Lucas,Thompson,lucas.thompson@northwind.ai,ACTIVE,2024-05-05,103.32,2024-06-15 00:00:00,WEST,ERP
C37712,Grace,Anderson,grace.anderson@delta.io,INACTIVE,2025-05-19,3611.14,2025-10-04 00:00:00,WEST,POS
C37713,Isabella,Robinson,,PENDING,2021-12-06,147.59,2024-03-04 00:00:00,WEST,ERP
C37714,Michael,Anderson,michael.anderson@delta.io,ACTIVE,2022-07-13,2157.41,2022-10-01 00:00:00,EAST,WEB
C05716,Mary,Harris,chloe.lee@northwind.ai,,2023-12-20,6127.52,2024-05-31 00:00:00,EAST,ERP
,,Guest,,BLOCKED,2020-05-20,-1462.51,2022-06-13 00:00:00,EAST,WEB
C37717,Grace,Rodriguez,grace.rodriguez@delta.io,INACTIVE,2023-10-02,422.78,2023-12-27 00:00:00,WEST,ERP
C37718,Michael,Taylor,michael.taylor@company.com,PENDING,2023-09-14,2778.06,2024-02-09 00:00:00,WEST,WEB
C01720,Henry,Rodriguez,invalid-email,PENDING,2020-04-15,115.47,2024-09-12 00:00:00,SOUTH,CRM
C37720,Michael,Miller,michael.miller@delta.io,ACTIVE,2025-11-20,3568.64,2026-01-15 00:00:00,SOUTH,ERP
C37721,Jack,Thompson,jack.thompson@northwind.ai,PENDING,2023-11-11,2006.62,2024-03-22 00:00:00,NORTH,WEB
C37722,Isabella,Harris,isabella.harris@northwind.ai,INACTIVE,2022-06-08,-53.83,2022-10-10 00:00:00,WEST,CRM
,,Guest,,SUSPENDED,2021-04-24,284.72,2022-02-09 00:00:00,WEST,POS
C37724,Mason,Brown,mason.brown@delta.io,INACTIVE,2023-07-29,642.05,2023-12-07 00:00:00,WEST,POS
C37725,Amelia,Allen,amelia.allen@northwind.ai,INACTIVE,2025-05-10,4068.11,2025-07-24 00:00:00,NORTH,POS
C37726,James,Moore,,ACTIVE,2025-03-01,971.77,2026-10-14 00:00:00,NORTH,ERP
C37727,Alex,Williams,alex.williams@retailgroup.net,INACTIVE,2023-03-21,2515.27,2023-07-17 00:00:00,EAST,POS
C37728,Mia,Taylor,mia.taylor@northwind.ai,PENDING,2024-09-30,249.7,2024-11-29 00:00:00,NORTH,ERP
C37729,Mason,Walker,mason.walker@company.com,NEW,2022-02-09,1896.93,2022-06-26 00:00:00,NORTH,CRM
,,Guest,,SUSPENDED,2023-05-22,208.61,2023-11-24 00:00:00,NORTH,POS
C37731,Daniel,Miller,daniel.miller@delta.io,PENDING,2024-02-23,2072.91,2024-05-01 00:00:00,WEST,POS
C37732,Grace,Martinez,grace.martinez@delta.io,ACTIVE,2022-02-20,2559.37,2022-06-02 00:00:00,EAST,POS
C37733,Mary,Martinez,mary.martinez@delta.io,INACTIVE,2022-04-17,187.12,2022-09-19 00:00:00,SOUTH,CRM
C05735,Amelia,Taylor,henry.walker@retailgroup.net,SUSPENDED,2020-12-18,7905.96,2021-10-15 00:00:00,NORTH,WEB
C37735,Grace,Moore,grace.moore@company.com,PENDING,2025-11-21,314.64,2026-01-22 00:00:00,WEST,CRM
C37736,James,Walker,james.walker@company.com,NEW,2022-08-21,832.37,2022-09-14 00:00:00,WEST,POS
,,Guest,,SUSPENDED,2025-03-19,-657.56,2025-01-21 00:00:00,WEST,CRM
C37738,Ethan,Smith,ethan.smith@example.org,INACTIVE,2022-01-19,2520.39,2022-05-08 00:00:00,SOUTH,POS
C37739,Jack,Johnson,,PENDING,2020-06-22,834.15,2021-10-18 00:00:00,EAST,POS
C37740,Jack,Jones,jack.jones@example.org,PENDING,2023-02-16,2531.38,2023-07-19 00:00:00,NORTH,ERP
C01742,Ella,Miller,invalid-email,PENDING,2021-03-31,592.54,2023-12-10 00:00:00,EAST,POS
C37742,Ella,Walker,ella.walker@retailgroup.net,PENDING,2021-06-07,3065.78,2021-10-28 00:00:00,EAST,CRM
C37743,Leo,Lewis,leo.lewis@example.org,NEW,2021-01-31,3876.18,2021-07-05 00:00:00,SOUTH,POS
,,Guest,,,2025-08-10,-551.95,2022-03-24 00:00:00,EAST,WEB
C37745,Daniel,Thompson,daniel.thompson@northwind.ai,INACTIVE,2023-01-18,931.48,2023-06-16 00:00:00,SOUTH,CRM
C37746,Michael,White,michael.white@retailgroup.net,ACTIVE,2025-08-03,2390.87,2025-10-28 00:00:00,SOUTH,CRM
C37747,Mason,Davis,mason.davis@retailgroup.net,PENDING,2023-03-14,1535.52,2023-03-22 00:00:00,NORTH,ERP
C37748,Alex,Johnson,alex.johnson@retailgroup.net,NEW,2024-02-29,332.92,2024-07-17 00:00:00,NORTH,CRM
C37749,Isabella,Thompson,isabella.thompson@example.org,NEW,2021-08-31,3303.85,2022-01-04 00:00:00,EAST,CRM
C37750,Ella,Wilson,ella.wilson@example.org,ACTIVE,2023-05-20,3935.99,2023-05-22 00:00:00,EAST,POS
,,Guest,,UNKNOWN,2021-04-19,-629.84,2024-11-28 00:00:00,EAST,ERP
C01753,Isabella,Harris,invalid-email,INACTIVE,2023-07-28,1834.84,2022-01-04 00:00:00,EAST,ERP
C05754,Lucas,Thompson,harper.lewis@retailgroup.net,UNKNOWN,2024-12-24,7582.26,2021-07-04 00:00:00,SOUTH,CRM
C37754,Michael,Lewis,michael.lewis@retailgroup.net,PENDING,2022-11-27,3746.61,2023-04-16 00:00:00,NORTH,CRM
C37755,Isabella,Jackson,isabella.jackson@northwind.ai,ACTIVE,2025-04-24,3848.09,2025-10-20 00:00:00,NORTH,CRM
C37756,Michael,Lee,michael.lee@retailgroup.net,ACTIVE,2021-03-14,4153.66,2021-06-15 00:00:00,EAST,ERP
C37757,Grace,Smith,grace.smith@northwind.ai,PENDING,2022-04-21,52.37,2022-09-30 00:00:00,EAST,ERP
,,Guest,,BLOCKED,2020-12-13,130.77,2021-06-05 00:00:00,SOUTH,CRM
C37759,James,Taylor,james.taylor@delta.io,INACTIVE,2022-05-13,2766.92,2022-06-30 00:00:00,SOUTH,ERP
C37760,Liam,Allen,liam.allen@delta.io,INACTIVE,2021-04-17,1778.2,2021-04-18 00:00:00,NORTH,CRM
C37761,Charlotte,Hall,charlotte.hall@company.com,NEW,2021-11-15,3959.97,2022-03-23 00:00:00,EAST,WEB
C37762,Grace,Wilson,grace.wilson@retailgroup.net,ACTIVE,2022-12-27,3400.39,2023-04-18 00:00:00,WEST,WEB
C01764,Leo,Moore,invalid-email,INACTIVE,2024-09-23,1579.36,2022-01-15 00:00:00,WEST,WEB
C37764,Harper,Miller,harper.miller@company.com,PENDING,2025-07-04,2363.68,2025-07-08 00:00:00,NORTH,ERP
,,Guest,,,2023-04-12,208.1,2024-03-27 00:00:00,SOUTH,CRM
C37766,Lucas,Harris,lucas.harris@northwind.ai,NEW,2024-01-31,4005.06,2024-03-03 00:00:00,WEST,WEB
C37767,Ava,Thomas,ava.thomas@delta.io,ACTIVE,2024-11-13,1041.3,2024-12-26 00:00:00,SOUTH,ERP
C37768,Priya,Lee,priya.lee@example.org,PENDING,2024-08-02,1342.14,2024-12-30 00:00:00,NORTH,WEB
C37769,Benjamin,Walker,benjamin.walker@delta.io,PENDING,2021-01-23,782.32,2021-05-13 00:00:00,NORTH,POS
C37770,Noah,Harris,noah.harris@delta.io,INACTIVE,2025-01-02,356.97,2025-02-27 00:00:00,WEST,POS
C37771,Grace,Garcia,grace.garcia@northwind.ai,NEW,2023-12-29,457.73,2024-03-20 00:00:00,WEST,CRM
,,Guest,,UNKNOWN,2024-12-31,-1085.42,2021-07-23 00:00:00,EAST,ERP
C37773,Sophia,Robinson,sophia.robinson@retailgroup.net,ACTIVE,2023-04-23,3235.22,2023-09-29 00:00:00,WEST,CRM
C01775,Charlotte,Lee,invalid-email,INACTIVE,2025-03-18,-65.73,2023-12-04 00:00:00,SOUTH,WEB
C37775,Ella,Brown,ella.brown@company.com,ACTIVE,2023-06-03,3102.76,2023-10-05 00:00:00,WEST,POS
C37776,Charlotte,Hall,charlotte.hall@delta.io,ACTIVE,2025-04-11,645.79,2025-05-11 00:00:00,WEST,CRM
C37777,Ava,Thompson,ava.thompson@northwind.ai,PENDING,2024-05-18,2947.99,2024-05-28 00:00:00,EAST,ERP
C37778,Grace,Jones,,ACTIVE,2020-12-25,34.79,2025-06-29 00:00:00,WEST,WEB
,,Guest,,SUSPENDED,2021-04-28,289.6,2026-07-01 00:00:00,WEST,ERP
C37780,Amelia,Lee,amelia.lee@retailgroup.net,PENDING,2025-09-06,1779.53,2026-02-10 00:00:00,EAST,WEB
C37781,Sophia,Clark,sophia.clark@example.org,ACTIVE,2023-04-08,282.53,2023-07-11 00:00:00,WEST,CRM
C37782,Leo,Wilson,leo.wilson@northwind.ai,INACTIVE,2023-04-01,640.83,2023-08-06 00:00:00,NORTH,CRM
C37783,Michael,Miller,michael.miller@delta.io,PENDING,2023-10-21,2273.75,2023-11-27 00:00:00,SOUTH,CRM
C37784,Daniel,Jackson,daniel.jackson@company.com,PENDING,2021-09-04,1702.23,2021-10-14 00:00:00,EAST,CRM
C01786,Charlotte,Clark,invalid-email,ACTIVE,2021-06-08,-153.9,2020-04-06 00:00:00,WEST,POS
,,Guest,,,2021-11-01,-638.18,2026-05-22 00:00:00,SOUTH,POS
C37787,Liam,Jackson,liam.jackson@example.org,PENDING,2025-02-27,3503.47,2025-08-25 00:00:00,EAST,ERP
C37788,Sophia,Rodriguez,sophia.rodriguez@northwind.ai,ACTIVE,2021-03-07,2168.94,2021-04-16 00:00:00,WEST,ERP
C37789,Harper,Allen,harper.allen@company.com,PENDING,2025-09-07,4057.44,2026-02-21 00:00:00,WEST,WEB
C37790,Ella,White,ella.white@example.org,NEW,2023-07-01,4012.79,2023-10-13 00:00:00,WEST,CRM
C37791,Mason,Jackson,,ACTIVE,2020-11-16,1016.03,2022-09-04 00:00:00,WEST,POS
C37792,Henry,Walker,henry.walker@retailgroup.net,NEW,2023-04-06,1051.49,2023-09-13 00:00:00,NORTH,ERP
,,Guest,,SUSPENDED,2020-07-29,586.19,2024-03-28 00:00:00,EAST,POS
C37794,Daniel,Allen,daniel.allen@northwind.ai,ACTIVE,2025-03-30,3100.42,2025-09-17 00:00:00,EAST,POS
C37795,Alex,Taylor,alex.taylor@retailgroup.net,INACTIVE,2023-12-13,373.78,2024-02-04 00:00:00,SOUTH,CRM
C01797,Amelia,Clark,invalid-email,ACTIVE,2022-08-04,2868.59,2021-06-18 00:00:00,NORTH,CRM
C37797,Chloe,Rodriguez,chloe.rodriguez@northwind.ai,NEW,2021-12-17,1153.32,2022-06-06 00:00:00,WEST,WEB
C37798,Mary,Hall,mary.hall@retailgroup.net,PENDING,2022-02-20,2151.46,2022-06-24 00:00:00,SOUTH,WEB
C37799,Michael,Clark,michael.clark@delta.io,INACTIVE,2022-01-03,801.31,2022-02-01 00:00:00,WEST,ERP
,,Guest,,SUSPENDED,2023-12-08,-1303.97,2024-03-16 00:00:00,WEST,CRM
C37801,Grace,Wilson,grace.wilson@example.org,PENDING,2024-09-13,3241.52,2024-12-10 00:00:00,EAST,WEB
C37802,Mason,Davis,mason.davis@company.com,NEW,2021-03-19,2573.19,2021-05-09 00:00:00,EAST,POS
C37803,Grace,Anderson,grace.anderson@retailgroup.net,PENDING,2022-07-14,1100.2,2022-11-27 00:00:00,WEST,WEB
C37804,Grace,Wilson,,INACTIVE,2020-05-18,-147.32,2022-06-25 00:00:00,NORTH,CRM
C37805,Ethan,Davis,ethan.davis@company.com,PENDING,2022-02-14,3905.37,2022-07-24 00:00:00,NORTH,POS
C37806,Amelia,Davis,amelia.davis@company.com,INACTIVE,2023-02-07,1162.65,2023-05-09 00:00:00,WEST,CRM
,,Guest,,SUSPENDED,2024-04-06,347.03,2021-02-12 00:00:00,WEST,ERP
C37808,Mason,Garcia,mason.garcia@delta.io,ACTIVE,2024-04-17,3595.86,2024-06-12 00:00:00,EAST,WEB
C37809,Ava,Lewis,ava.lewis@company.com,ACTIVE,2025-06-16,2632.38,2025-08-01 00:00:00,EAST,POS
C05811,Mia,Hall,emma.allen@example.org,UNKNOWN,2020-02-08,2989.52,2021-01-09 00:00:00,EAST,WEB
C37811,John,Wilson,john.wilson@example.org,NEW,2021-11-16,2363.68,2021-12-01 00:00:00,WEST,CRM
C37812,Ethan,White,ethan.white@delta.io,NEW,2022-07-29,3346.82,2022-12-18 00:00:00,WEST,WEB
C37813,James,Smith,james.smith@example.org,NEW,2024-04-20,286.56,2024-07-30 00:00:00,SOUTH,CRM
,,Guest,,BLOCKED,2023-10-06,156.1,2022-04-13 00:00:00,EAST,POS
C37815,Alex,Harris,alex.harris@example.org,ACTIVE,2023-05-06,31.56,2023-10-21 00:00:00,NORTH,ERP
C37816,Michael,Miller,michael.miller@company.com,ACTIVE,2024-10-22,505.86,2024-12-29 00:00:00,SOUTH,WEB
C37817,Ethan,Wilson,,NEW,2024-04-01,188.2,2024-02-11 00:00:00,NORTH,CRM
C01819,Grace,Taylor,invalid-email,PENDING,2024-09-30,748.49,2020-03-18 00:00:00,SOUTH,ERP
C37819,Leo,Walker,leo.walker@retailgroup.net,INACTIVE,2022-09-23,1249.27,2023-01-02 00:00:00,WEST,POS
C37820,Mia,Taylor,mia.taylor@retailgroup.net,PENDING,2022-09-11,3958.48,2023-02-28 00:00:00,EAST,ERP
,,Guest,,,2020-01-21,547.89,2022-03-16 00:00:00,EAST,POS
C37822,James,Anderson,james.anderson@northwind.ai,NEW,2024-03-04,3734.64,2024-03-29 00:00:00,NORTH,WEB
C37823,Chloe,Miller,chloe.miller@retailgroup.net,PENDING,2025-03-13,517.75,2025-06-26 00:00:00,EAST,WEB
C37824,Isabella,Rodriguez,isabella.rodriguez@retailgroup.net,ACTIVE,2021-04-07,973.16,2021-06-25 00:00:00,WEST,ERP
C37825,James,Lewis,james.lewis@retailgroup.net,PENDING,2024-08-08,3126.47,2024-10-28 00:00:00,EAST,CRM
C37826,Benjamin,Harris,benjamin.harris@company.com,PENDING,2024-03-20,-103.02,2024-08-20 00:00:00,NORTH,WEB
C37827,Liam,Jones,liam.jones@example.org,NEW,2022-08-23,3301.5,2022-10-02 00:00:00,NORTH,WEB
,,Guest,,SUSPENDED,2024-01-24,-1044.34,2021-03-01 00:00:00,NORTH,ERP
C01830,Ethan,Thompson,invalid-email,NEW,2020-07-19,1754.83,2020-03-26 00:00:00,WEST,ERP
C37830,Chloe,Jackson,,PENDING,2023-01-15,676.09,2026-03-10 00:00:00,NORTH,WEB
C37831,Harper,Martin,harper.martin@retailgroup.net,INACTIVE,2021-06-13,314.49,2021-08-30 00:00:00,EAST,CRM
C37832,Ella,Brown,ella.brown@company.com,INACTIVE,2024-04-25,725.29,2024-06-11 00:00:00,NORTH,WEB
C37833,Noah,White,noah.white@example.org,ACTIVE,2023-09-15,3149.82,2024-02-25 00:00:00,NORTH,POS
C37834,Priya,Johnson,priya.johnson@northwind.ai,PENDING,2023-06-06,2185.15,2023-10-16 00:00:00,NORTH,CRM
,,Guest,,UNKNOWN,2021-08-30,-1181.42,2021-01-08 00:00:00,EAST,POS
C37836,Sophia,Rodriguez,sophia.rodriguez@retailgroup.net,PENDING,2024-06-18,3825.37,2024-09-22 00:00:00,WEST,WEB
C37837,Michael,Robinson,michael.robinson@example.org,PENDING,2025-04-28,1879.84,2025-04-29 00:00:00,WEST,ERP
C37838,John,Wilson,john.wilson@company.com,ACTIVE,2024-05-01,4106.73,2024-09-26 00:00:00,NORTH,CRM
C37839,Leo,Clark,leo.clark@delta.io,INACTIVE,2023-12-05,3474.0,2024-05-27 00:00:00,EAST,CRM
C01841,Mia,Rodriguez,invalid-email,NEW,2024-07-26,285.41,2022-11-07 00:00:00,NORTH,WEB
C37841,Jack,Lewis,jack.lewis@delta.io,NEW,2022-04-17,3288.13,2022-10-05 00:00:00,EAST,POS
,,Guest,,UNKNOWN,2020-08-15,-1058.48,2024-05-20 00:00:00,WEST,ERP
C37843,Ella,Anderson,,ACTIVE,2025-12-02,116.33,2024-03-29 00:00:00,SOUTH,ERP
C37844,Henry,Miller,henry.miller@example.org,INACTIVE,2021-11-29,946.3,2022-05-15 00:00:00,NORTH,ERP
C37845,Mason,Anderson,mason.anderson@retailgroup.net,PENDING,2025-04-13,1524.13,2025-07-09 00:00:00,NORTH,ERP
C37846,Amelia,Martin,amelia.martin@company.com,PENDING,2021-09-28,1088.46,2021-12-06 00:00:00,NORTH,POS
C37847,Charlotte,Wilson,charlotte.wilson@retailgroup.net,ACTIVE,2025-01-18,135.13,2025-03-10 00:00:00,EAST,CRM
C05849,Alex,White,daniel.garcia@example.org,UNKNOWN,2024-02-11,1776.7,2022-12-28 00:00:00,NORTH,ERP
,,Guest,,UNKNOWN,2025-04-25,-229.5,2025-02-17 00:00:00,SOUTH,WEB
C37850,Benjamin,Martinez,benjamin.martinez@retailgroup.net,NEW,2023-08-08,2714.87,2023-11-02 00:00:00,WEST,WEB
C01852,James,Moore,invalid-email,ACTIVE,2022-03-19,1195.86,2022-02-10 00:00:00,NORTH,WEB
C37852,Charlotte,Moore,charlotte.moore@retailgroup.net,ACTIVE,2022-07-04,2208.63,2022-08-18 00:00:00,SOUTH,POS
C37853,Jacob,Thompson,jacob.thompson@example.org,PENDING,2021-09-17,1613.09,2022-01-28 00:00:00,WEST,ERP
C37854,Mason,Lewis,mason.lewis@retailgroup.net,INACTIVE,2021-09-04,3956.95,2021-09-06 00:00:00,EAST,POS
C37855,Jack,Jones,jack.jones@example.org,INACTIVE,2025-08-19,68.03,2025-08-24 00:00:00,WEST,WEB
,,Guest,,BLOCKED,2022-03-04,-592.79,2025-12-08 00:00:00,NORTH,ERP
C37857,James,Robinson,james.robinson@retailgroup.net,ACTIVE,2024-02-06,903.85,2024-02-16 00:00:00,EAST,CRM
C37858,Amelia,Wilson,amelia.wilson@retailgroup.net,PENDING,2021-12-26,709.57,2022-03-03 00:00:00,SOUTH,POS
C37859,Priya,Taylor,priya.taylor@example.org,PENDING,2025-07-29,3346.91,2025-09-17 00:00:00,SOUTH,ERP
C37860,Lucas,Hall,lucas.hall@northwind.ai,PENDING,2023-12-05,3949.59,2024-03-17 00:00:00,WEST,CRM
C37861,James,Thomas,james.thomas@northwind.ai,NEW,2022-11-05,3018.54,2023-01-19 00:00:00,NORTH,WEB
C01863,Henry,Lee,invalid-email,INACTIVE,2022-03-04,3057.49,2024-08-06 00:00:00,EAST,CRM
,,Guest,,SUSPENDED,2022-01-07,-1199.45,2023-07-12 00:00:00,WEST,ERP
C37864,Mia,Davis,mia.davis@company.com,NEW,2021-02-11,3729.06,2021-07-17 00:00:00,NORTH,CRM
C37865,Leo,Walker,leo.walker@example.org,ACTIVE,2025-06-25,3772.26,2025-08-24 00:00:00,SOUTH,ERP
C37866,Mia,Clark,mia.clark@company.com,PENDING,2022-01-28,1885.44,2022-02-18 00:00:00,SOUTH,ERP
C05868,Ethan,Garcia,lucas.thompson@delta.io,,2024-05-20,3784.31,2025-10-19 00:00:00,SOUTH,POS
C37868,Jack,Johnson,jack.johnson@northwind.ai,PENDING,2025-03-20,140.88,2025-06-23 00:00:00,EAST,ERP
C37869,Isabella,Martinez,,PENDING,2025-03-22,934.67,2026-04-24 00:00:00,EAST,POS
,,Guest,,UNKNOWN,2023-04-22,-1264.39,2022-07-31 00:00:00,SOUTH,ERP
C37871,Liam,Brown,liam.brown@company.com,ACTIVE,2024-01-12,953.51,2024-05-17 00:00:00,SOUTH,POS
C37872,Mary,Clark,mary.clark@company.com,INACTIVE,2024-02-04,1256.24,2024-03-31 00:00:00,NORTH,ERP
C01874,Michael,White,invalid-email,NEW,2025-10-07,2189.82,2021-02-09 00:00:00,SOUTH,CRM
C37874,Olivia,Allen,olivia.allen@retailgroup.net,NEW,2023-05-01,3993.17,2023-05-09 00:00:00,NORTH,CRM
C37875,Noah,Moore,noah.moore@northwind.ai,PENDING,2021-01-08,1571.76,2021-02-06 00:00:00,WEST,POS
C37876,Chloe,Anderson,chloe.anderson@company.com,ACTIVE,2025-03-24,2583.68,2025-09-17 00:00:00,NORTH,ERP
,,Guest,,SUSPENDED,2025-02-10,-1288.36,2021-09-17 00:00:00,EAST,POS
C37878,Charlotte,Robinson,charlotte.robinson@northwind.ai,INACTIVE,2021-10-23,322.54,2022-03-30 00:00:00,WEST,CRM
C37879,Mason,Lee,mason.lee@delta.io,NEW,2022-12-31,1842.49,2023-02-02 00:00:00,WEST,ERP
C37880,Mia,Davis,mia.davis@delta.io,ACTIVE,2023-02-16,827.29,2023-06-19 00:00:00,SOUTH,POS
C37881,Chloe,Lee,chloe.lee@northwind.ai,INACTIVE,2023-07-05,82.23,2023-11-09 00:00:00,NORTH,POS
C37882,Emma,Taylor,,ACTIVE,2023-04-09,593.92,2024-12-18 00:00:00,WEST,CRM
C37883,Isabella,Allen,isabella.allen@retailgroup.net,ACTIVE,2024-01-10,192.94,2024-06-08 00:00:00,WEST,WEB
,,Guest,,BLOCKED,2020-03-14,-1240.69,2022-05-23 00:00:00,SOUTH,ERP
C37885,James,Miller,james.miller@retailgroup.net,INACTIVE,2021-02-12,-99.46,2021-07-04 00:00:00,EAST,POS
C05887,Grace,Hall,grace.martinez@example.org,,2025-06-22,8155.39,2020-03-23 00:00:00,WEST,POS
C37887,Daniel,Williams,daniel.williams@company.com,PENDING,2023-09-10,258.13,2024-01-21 00:00:00,NORTH,CRM
C37888,Mary,Jones,mary.jones@company.com,NEW,2023-07-07,3325.98,2023-10-06 00:00:00,NORTH,ERP
C37889,Ella,Davis,ella.davis@company.com,ACTIVE,2023-09-20,2215.78,2023-10-23 00:00:00,WEST,CRM
C37890,Henry,Brown,henry.brown@delta.io,PENDING,2025-01-07,3224.96,2025-06-26 00:00:00,EAST,WEB
,,Guest,,UNKNOWN,2021-02-01,-1088.24,2021-11-27 00:00:00,NORTH,POS
C37892,Amelia,Hall,amelia.hall@northwind.ai,INACTIVE,2025-05-02,3119.03,2025-06-18 00:00:00,EAST,ERP
C37893,Harper,Walker,harper.walker@retailgroup.net,NEW,2022-02-06,853.81,2022-03-30 00:00:00,WEST,POS
C37894,Mia,Davis,mia.davis@company.com,ACTIVE,2024-01-13,2486.03,2024-05-02 00:00:00,EAST,POS
C01896,James,Wilson,invalid-email,ACTIVE,2020-11-27,3365.49,2020-07-20 00:00:00,EAST,WEB
C37896,Grace,Martin,grace.martin@delta.io,INACTIVE,2023-11-30,264.82,2024-04-28 00:00:00,WEST,CRM
C37897,Alex,Hall,alex.hall@northwind.ai,NEW,2024-01-25,3538.82,2024-06-23 00:00:00,WEST,CRM
,,Guest,,BLOCKED,2021-12-15,-1051.09,2021-11-28 00:00:00,NORTH,CRM
C37899,Alex,Johnson,alex.johnson@example.org,PENDING,2023-03-08,3294.73,2023-08-13 00:00:00,NORTH,CRM
C37900,Alex,Harris,alex.harris@example.org,PENDING,2025-03-07,1323.61,2025-05-11 00:00:00,SOUTH,WEB
C37901,Olivia,Walker,olivia.walker@company.com,NEW,2022-06-21,22.18,2022-06-28 00:00:00,EAST,WEB
C37902,Amelia,Thompson,amelia.thompson@example.org,ACTIVE,2022-07-07,3855.19,2022-12-01 00:00:00,EAST,POS
C37903,Ella,Thompson,ella.thompson@example.org,NEW,2024-12-18,2631.95,2025-05-31 00:00:00,SOUTH,POS
C37904,Michael,Davis,michael.davis@retailgroup.net,PENDING,2021-05-29,3286.53,2021-06-07 00:00:00,NORTH,POS
,,Guest,,SUSPENDED,2023-03-10,-45.01,2024-01-02 00:00:00,EAST,ERP
C01907,Leo,Moore,invalid-email,ACTIVE,2023-12-04,45.45,2026-01-10 00:00:00,WEST,CRM
C37907,Mary,Thomas,mary.thomas@example.org,INACTIVE,2023-06-08,216.03,2023-07-28 00:00:00,NORTH,CRM
C37908,Charlotte,Smith,,INACTIVE,2024-12-30,348.66,2024-11-21 00:00:00,NORTH,ERP
C37909,Mary,Jackson,mary.jackson@company.com,PENDING,2024-09-21,3536.02,2024-11-02 00:00:00,WEST,ERP
C37910,Henry,Jackson,henry.jackson@example.org,INACTIVE,2021-07-06,3261.56,2021-11-10 00:00:00,SOUTH,POS
C37911,Benjamin,Lee,benjamin.lee@delta.io,INACTIVE,2021-05-30,1375.42,2021-09-04 00:00:00,EAST,WEB
,,Guest,,SUSPENDED,2024-03-15,-758.65,2020-09-14 00:00:00,WEST,ERP
C37913,Olivia,Jones,olivia.jones@company.com,NEW,2024-06-17,2357.49,2024-07-09 00:00:00,NORTH,POS
C37914,Olivia,Lee,olivia.lee@delta.io,INACTIVE,2021-10-22,2157.32,2021-12-07 00:00:00,SOUTH,CRM
C37915,Charlotte,White,charlotte.white@northwind.ai,INACTIVE,2022-03-22,3541.14,2022-08-07 00:00:00,NORTH,ERP
C37916,Sophia,Taylor,sophia.taylor@retailgroup.net,NEW,2022-05-17,4031.0,2022-08-07 00:00:00,SOUTH,ERP
C01918,Noah,Robinson,invalid-email,INACTIVE,2024-04-05,2598.54,2026-05-16 00:00:00,NORTH,ERP
C37918,Mary,White,mary.white@company.com,INACTIVE,2022-10-02,727.66,2023-01-01 00:00:00,WEST,CRM
,,Guest,,UNKNOWN,2020-08-09,-1440.96,2024-12-05 00:00:00,NORTH,POS
C37920,Alex,Davis,alex.davis@retailgroup.net,PENDING,2022-08-09,1792.89,2023-01-30 00:00:00,SOUTH,CRM
C37921,Ella,Williams,,ACTIVE,2023-05-02,255.15,2022-12-04 00:00:00,WEST,POS
C37922,Emma,Rodriguez,emma.rodriguez@northwind.ai,NEW,2021-10-19,720.45,2022-02-18 00:00:00,SOUTH,WEB
C37923,Liam,Lewis,liam.lewis@example.org,INACTIVE,2021-05-08,1960.13,2021-08-27 00:00:00,EAST,POS
C05925,Mason,Jackson,mia.martin@delta.io,UNKNOWN,2024-02-27,4485.44,2021-11-26 00:00:00,NORTH,WEB
C37925,Ella,Martin,ella.martin@company.com,ACTIVE,2024-01-04,2731.74,2024-02-12 00:00:00,SOUTH,ERP
,,Guest,,BLOCKED,2023-03-02,-1383.48,2024-03-28 00:00:00,EAST,ERP
C37927,Noah,Jones,noah.jones@example.org,ACTIVE,2023-09-06,2145.54,2023-09-07 00:00:00,SOUTH,WEB
C01929,Chloe,Lee,invalid-email,INACTIVE,2020-01-01,3264.75,2020-04-06 00:00:00,EAST,POS
